id,user_id,user_group,user_block,individual_id,predicted_decision,enter_time,leave_time
81,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,829,2,1551820221554,1551820228766
82,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,2053,2,1551820229539,1551820233963
83,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,dummy1,2,1551820234952,1551820246260
84,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,8306,98,1551820247223,1551820255095
85,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,7847,2,1551820255912,1551820260687
86,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,7508,2,1551820261385,1551820264927
87,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,7923,98,1551820265888,1551820271319
88,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,8681,98,1551820272124,1551820276677
89,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,4820,98,1551820277667,1551820286057
90,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,2897,2,1551820286793,1551820290778
91,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,10394,2,1551820291493,1551820297164
92,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,5454,2,1551820297869,1551820305397
93,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,dummy2,98,1551820306090,1551820312932
94,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,9889,62,1551820314055,1551820322115
95,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,2765,2,1551820322960,1551820328401
96,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,3676,2,1551820329591,1551820333572
97,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,8046,58,1551820334454,1551820346094
98,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,5745,58,1551820347423,1551820354269
99,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,2737,58,1551820355097,1551820359557
100,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,3848,75,1551820360405,1551820365811
101,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,3337,78,1551820366582,1551820372597
102,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,6769,2,1551820373341,1551820387426
103,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,7234,2,1551820388022,1551820393147
104,2a685e7e1c8b18941ea7e42f877cba35,feedback_vignette,1,963,2,1551820393927,1551820399218
105,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,5544,58,1551819611482,1551819740470
106,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,2078,38,1551819740470,1551819756156
107,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,5886,58,1551819756155,1551819853646
108,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,10700,98,1551819853646,1551819860349
109,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,5103,22,1551819860349,1551819868280
110,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,2586,38,1551819868280,1551820151308
111,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,1689,62,1551820151308,1551820156325
112,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,10302,98,1551820156324,1551820161615
