id,user_id,user_group,user_block,individual_id,predicted_decision,enter_time,leave_time
103,820025296abca666ffe752b05baf417a,vignette,1,3783,5,1551394660225,1551394674526
104,820025296abca666ffe752b05baf417a,vignette,1,2002,65,1551394674526,1551394683596
105,d9008d100e47386cc026575cb3c4f6bd,vignette,1,10958,78,1551394412854,1551394438599
106,d9008d100e47386cc026575cb3c4f6bd,vignette,1,9399,58,1551394438598,1551394452503
107,d9008d100e47386cc026575cb3c4f6bd,vignette,1,6094,98,1551394452503,1551394463814
108,d9008d100e47386cc026575cb3c4f6bd,vignette,1,210,81,1551394463813,1551394469753
109,d9008d100e47386cc026575cb3c4f6bd,vignette,1,4161,42,1551394469752,1551394482330
110,d9008d100e47386cc026575cb3c4f6bd,vignette,1,1130,81,1551394482329,1551394487178
111,d9008d100e47386cc026575cb3c4f6bd,vignette,1,8041,22,1551394487177,1551394494698
112,d9008d100e47386cc026575cb3c4f6bd,vignette,1,6864,58,1551394494698,1551394501324
113,d9008d100e47386cc026575cb3c4f6bd,vignette,1,3863,19,1551394501320,1551394510543
114,d9008d100e47386cc026575cb3c4f6bd,vignette,1,9216,19,1551394510543,1551394517829
115,d9008d100e47386cc026575cb3c4f6bd,vignette,1,4907,58,1551394517828,1551394524559
116,d9008d100e47386cc026575cb3c4f6bd,vignette,1,1153,62,1551394524558,1551394530201
117,d9008d100e47386cc026575cb3c4f6bd,vignette,1,3398,65,1551394530200,1551394545272
118,d9008d100e47386cc026575cb3c4f6bd,vignette,1,10289,81,1551394545271,1551394550156
119,d9008d100e47386cc026575cb3c4f6bd,vignette,1,9785,42,1551394550155,1551394570759
120,d9008d100e47386cc026575cb3c4f6bd,vignette,1,1532,35,1551394570758,1551394577338
121,d9008d100e47386cc026575cb3c4f6bd,vignette,1,4105,62,1551394577337,1551394582756
122,d9008d100e47386cc026575cb3c4f6bd,vignette,1,963,78,1551394582755,1551394591023
123,d9008d100e47386cc026575cb3c4f6bd,vignette,1,156,98,1551394591022,1551394596282
124,d9008d100e47386cc026575cb3c4f6bd,vignette,1,4371,2,1551394596281,1551394602657
125,d9008d100e47386cc026575cb3c4f6bd,vignette,1,2589,81,1551394602656,1551394607953
126,d9008d100e47386cc026575cb3c4f6bd,vignette,1,10841,55,1551394607952,1551394612778
127,d9008d100e47386cc026575cb3c4f6bd,vignette,1,1144,81,1551394612777,1551394616576
128,d9008d100e47386cc026575cb3c4f6bd,vignette,1,1157,52,1551394616576,1551394622365
129,d9008d100e47386cc026575cb3c4f6bd,vignette,1,7722,69,1551394622364,1551394627949
130,d9008d100e47386cc026575cb3c4f6bd,vignette,1,2632,78,1551394627948,1551394632744
131,d9008d100e47386cc026575cb3c4f6bd,vignette,1,10267,81,1551394632742,1551394638855
132,d9008d100e47386cc026575cb3c4f6bd,vignette,1,10011,19,1551394638854,1551394643232
133,d9008d100e47386cc026575cb3c4f6bd,vignette,1,1159,19,1551394643231,1551394651045
134,d9008d100e47386cc026575cb3c4f6bd,vignette,1,7257,5,1551394651045,1551394655785
135,d9008d100e47386cc026575cb3c4f6bd,vignette,1,dummy1,2,1551394655784,1551394674649
136,d9008d100e47386cc026575cb3c4f6bd,vignette,1,8681,81,1551394674648,1551394681626
137,d9008d100e47386cc026575cb3c4f6bd,vignette,1,1216,5,1551394681625,1551394687275
138,d9008d100e47386cc026575cb3c4f6bd,vignette,1,7224,45,1551394687274,1551394691777
139,d9008d100e47386cc026575cb3c4f6bd,vignette,1,887,52,1551394691776,1551394696454
140,d9008d100e47386cc026575cb3c4f6bd,vignette,1,5923,42,1551394696452,1551394702997
141,d9008d100e47386cc026575cb3c4f6bd,vignette,1,10946,48,1551394702997,1551394706693
142,d9008d100e47386cc026575cb3c4f6bd,vignette,1,3347,38,1551394706692,1551394711628
143,d9008d100e47386cc026575cb3c4f6bd,vignette,1,266,65,1551394711628,1551394715902
144,d9008d100e47386cc026575cb3c4f6bd,vignette,1,3056,81,1551394715902,1551394720127
145,d9008d100e47386cc026575cb3c4f6bd,vignette,1,dummy2,98,1551394720126,1551394727335
146,d9008d100e47386cc026575cb3c4f6bd,vignette,1,6379,65,1551394727334,1551394731503
147,d9008d100e47386cc026575cb3c4f6bd,vignette,1,7581,95,1551394731502,1551394737005
148,d9008d100e47386cc026575cb3c4f6bd,vignette,1,10925,62,1551394737004,1551394740563
149,d9008d100e47386cc026575cb3c4f6bd,vignette,1,3315,38,1551394740562,1551394746353
150,d9008d100e47386cc026575cb3c4f6bd,vignette,1,3674,42,1551394746353,1551394749780
151,d9008d100e47386cc026575cb3c4f6bd,vignette,1,4553,19,1551394749777,1551394755100
152,d9008d100e47386cc026575cb3c4f6bd,vignette,1,4186,58,1551394755099,1551394759445
153,d9008d100e47386cc026575cb3c4f6bd,vignette,1,3692,75,1551394759444,1551394762424
154,d9008d100e47386cc026575cb3c4f6bd,vignette,1,4182,95,1551394762424,1551394766092
155,d9008d100e47386cc026575cb3c4f6bd,vignette,1,10243,42,1551394766091,1551394771393
156,d9008d100e47386cc026575cb3c4f6bd,vignette,1,6525,58,1551394771393,1551394775074
157,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,7247,62,1551394681805,1551394711607
158,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,10949,55,1551394715931,1551394760263
159,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,4444,22,1551394764071,1551394779693
160,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,5103,81,1551394783045,1551394800384
161,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,5515,25,1551394808497,1551394819909
162,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,4730,19,1551394824505,1551394844113
163,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,863,75,1551394846862,1551394860698
164,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,9597,42,1551394863440,1551394876033
165,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,2402,42,1551394878271,1551394886248
166,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,5852,52,1551394889988,1551394899707
167,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,5882,5,1551394902533,1551394917262
168,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,3273,58,1551394919454,1551394926699
169,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,8308,75,1551394929493,1551394946665
170,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,364,42,1551394949878,1551394964961
171,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,5249,22,1551394967437,1551394976375
172,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,9031,75,1551394979832,1551394991829
173,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,7012,42,1551394994248,1551395006277
174,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,1159,22,1551395008780,1551395016699
175,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,9979,42,1551395019046,1551395028398
176,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,2586,25,1551395030759,1551395042104
177,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,2681,19,1551395044423,1551395054286
178,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,3315,8,1551395056563,1551395067296
179,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,9129,58,1551395069896,1551395084368
180,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,1833,28,1551395087619,1551395096840
181,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,893,22,1551395099439,1551395120095
182,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,1430,8,1551395122381,1551395134220
183,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,7581,19,1551395139025,1551395148971
184,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,2405,35,1551395151936,1551395163837
185,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,754,58,1551395166265,1551395178369
186,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,1553,5,1551395180652,1551395194652
187,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,dummy1,75,1551395197492,1551395210452
188,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,480,42,1551395217861,1551395224798
