id,user_id,user_group,user_block,individual_id,predicted_decision,enter_time,leave_time
214,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1213,58,1551489016063,1551489025673
215,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1145,65,1551489028465,1551489040118
216,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,197,19,1551489043551,1551489054520
217,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1652,8,1551489056765,1551489091323
218,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,249,2,1551489092561,1551489100540
219,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1511,42,1551489102048,1551489108146
220,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,959,2,1551489109733,1551489115083
221,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1359,42,1551489116747,1551489168425
222,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1374,25,1551489170195,1551489187402
223,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1194,2,1551489188631,1551489195063
224,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1148,2,1551489196184,1551489203783
225,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1396,38,1551489210322,1551489260054
226,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1553,38,1551489280780,1551489313689
227,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1377,38,1551489342977,1551489349155
228,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1079,2,1551489350466,1551489372153
229,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1252,2,1551489374856,1551489388140
230,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,233,25,1551489392976,1551489421073
231,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1496,42,1551489422474,1551489428711
232,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1551,22,1551489431229,1551489467977
233,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,527,42,1551489469275,1551489482227
234,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,349,48,1551489483383,1551489496776
235,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1493,38,1551489498315,1551489507454
236,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1274,25,1551489508610,1551489555048
237,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,102,45,1551489556247,1551489565977
238,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,869,38,1551489569450,1551489576931
239,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,dummy1,2,1551489583094,1551489595474
240,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1880,8,1551489596879,1551489642029
241,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1100,2,1551489643292,1551489682601
242,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1563,42,1551489683872,1551489690001
243,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,352,28,1551489691025,1551489701650
244,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1727,2,1551489702791,1551489716972
245,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1193,2,1551489724356,1551489774587
